Time	[IRS1]	[IRS1a]	[IRS1pS636_639]	[Akt]	[AktpT308]	[TSC2]	[TSC2pT1462]	[PRAS40]	[PRAS40pT246]	[S6K]	[S6KpT389]	[FourEBP1]	[FourEBP1pT37_46]	[PI3K]	[pPI3K]	[pmTORC1]	[mTORC1cyt]	[mTORC1lys]	Values[Insulin]	Values[AA]	Values[_kIRS1Act]	Values[_kIRS1Inact]	Values[kIRS1Phos]	Values[_kPI3KPhos]	Values[kPI3KDephos]	Values[_kAktPhos]	Values[kAktDephos]	Values[kTSC2Phos]	Values[_kTSC2Dephos]	Values[_kmTORC1cytToLys]	Values[_kmTORC1LysToCyt]	Values[_kmTORC1Phos]	Values[kmTORC1Dephos]	Values[_kPras40Phos]	Values[kPras40Dephos]	Values[_kFourEBP1Phos]	Values[kFourEBP1Dephos]	Values[_kS6KPhos]	Values[kS6KDephos]
4.69	6.29229	3.24237	0.465337	5.60802	4.39198	2.15428	7.84572	4.87188	5.12812	8.54503	1.45497	8.54503	1.45497	4.78614	5.21386	1.0915	6.81441	2.09409	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
4.7	6.28647	3.24393	0.469601	5.60171	4.39829	2.15266	7.84734	4.85564	5.14436	8.53716	1.46284	8.53716	1.46284	4.77586	5.22414	1.09492	6.80969	2.09539	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
4.71	6.28066	3.24545	0.473888	5.59545	4.40455	2.15104	7.84896	4.83945	5.16055	8.52927	1.47073	8.52927	1.47073	4.76561	5.23439	1.09833	6.80498	2.09668	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
4.72	6.27486	3.24695	0.4782	5.58924	4.41076	2.14941	7.85059	4.82333	5.17667	8.52136	1.47864	8.52136	1.47864	4.75539	5.24461	1.10174	6.80028	2.09798	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
4.73	6.26906	3.2484	0.482534	5.58309	4.41691	2.14778	7.85222	4.80726	5.19274	8.51345	1.48655	8.51345	1.48655	4.74522	5.25478	1.10515	6.79558	2.09927	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
4.74	6.26328	3.24983	0.486892	5.57699	4.42301	2.14614	7.85386	4.79125	5.20875	8.50552	1.49448	8.50552	1.49448	4.73507	5.26493	1.10855	6.79088	2.10057	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
4.75	6.25751	3.25121	0.491274	5.57094	4.42906	2.1445	7.8555	4.77529	5.22471	8.49758	1.50242	8.49758	1.50242	4.72497	5.27503	1.11195	6.7862	2.10186	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
4.76	6.25175	3.25257	0.495679	5.56494	4.43506	2.14286	7.85714	4.75939	5.24061	8.48962	1.51038	8.48962	1.51038	4.7149	5.2851	1.11534	6.78151	2.10314	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
4.77	6.246	3.25389	0.500108	5.55899	4.44101	2.14121	7.85879	4.74356	5.25644	8.48166	1.51834	8.48166	1.51834	4.70487	5.29513	1.11873	6.77684	2.10443	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
4.78	6.24026	3.25518	0.50456	5.5531	4.4469	2.13956	7.86044	4.72777	5.27223	8.47368	1.52632	8.47368	1.52632	4.69487	5.30513	1.12212	6.77217	2.10571	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
4.79	6.23453	3.25644	0.509036	5.54726	4.45274	2.1379	7.8621	4.71205	5.28795	8.4657	1.5343	8.4657	1.5343	4.68491	5.31509	1.1255	6.76751	2.107	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
4.8	6.22881	3.25766	0.513535	5.54146	4.45854	2.13624	7.86376	4.69639	5.30361	8.4577	1.5423	8.4577	1.5423	4.67499	5.32501	1.12888	6.76285	2.10828	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
4.81	6.2231	3.25885	0.518057	5.53572	4.46428	2.13458	7.86542	4.68078	5.31922	8.44969	1.55031	8.44969	1.55031	4.6651	5.3349	1.13225	6.7582	2.10955	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
4.82	6.2174	3.26	0.522603	5.53003	4.46997	2.13291	7.86709	4.66523	5.33477	8.44166	1.55834	8.44166	1.55834	4.65525	5.34475	1.13562	6.75355	2.11083	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
4.83	6.21171	3.26112	0.527172	5.52439	4.47561	2.13125	7.86875	4.64974	5.35026	8.43363	1.56637	8.43363	1.56637	4.64544	5.35456	1.13898	6.74891	2.11211	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
4.84	6.20603	3.26221	0.531765	5.5188	4.4812	2.12958	7.87042	4.63431	5.36569	8.42558	1.57442	8.42558	1.57442	4.63566	5.36434	1.14234	6.74428	2.11338	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
4.85	6.20036	3.26326	0.536381	5.51326	4.48674	2.1279	7.8721	4.61894	5.38106	8.41753	1.58247	8.41753	1.58247	4.62592	5.37408	1.1457	6.73965	2.11465	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
4.86	6.1947	3.26428	0.54102	5.50777	4.49223	2.12622	7.87378	4.60363	5.39637	8.40946	1.59054	8.40946	1.59054	4.61622	5.38378	1.14905	6.73503	2.11592	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
4.87	6.18905	3.26527	0.545683	5.50232	4.49768	2.12455	7.87545	4.58837	5.41163	8.40138	1.59862	8.40138	1.59862	4.60656	5.39344	1.1524	6.73041	2.11719	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
4.88	6.18341	3.26622	0.550369	5.49693	4.50307	2.12286	7.87714	4.57318	5.42682	8.39329	1.60671	8.39329	1.60671	4.59693	5.40307	1.15574	6.7258	2.11846	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
4.89	6.17779	3.26714	0.555078	5.49158	4.50842	2.12118	7.87882	4.55804	5.44196	8.3852	1.6148	8.3852	1.6148	4.58733	5.41267	1.15908	6.7212	2.11972	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
4.9	6.17217	3.26802	0.55981	5.48629	4.51371	2.1195	7.8805	4.54296	5.45704	8.37709	1.62291	8.37709	1.62291	4.57778	5.42222	1.16242	6.7166	2.12099	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
4.91	6.16656	3.26887	0.564566	5.48104	4.51896	2.11781	7.88219	4.52794	5.47206	8.36897	1.63103	8.36897	1.63103	4.56826	5.43174	1.16575	6.71201	2.12225	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
4.92	6.16096	3.26969	0.569344	5.47583	4.52417	2.11612	7.88388	4.51298	5.48702	8.36084	1.63916	8.36084	1.63916	4.55877	5.44123	1.16907	6.70742	2.12351	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
4.93	6.15538	3.27048	0.574146	5.47068	4.52932	2.11443	7.88557	4.49808	5.50192	8.3527	1.6473	8.3527	1.6473	4.54933	5.45067	1.1724	6.70284	2.12477	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
4.94	6.1498	3.27123	0.578971	5.46557	4.53443	2.11274	7.88726	4.48324	5.51676	8.34455	1.65545	8.34455	1.65545	4.53992	5.46008	1.17571	6.69826	2.12602	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
4.95	6.14424	3.27195	0.583819	5.46051	4.53949	2.11104	7.88896	4.46846	5.53154	8.33639	1.66361	8.33639	1.66361	4.53055	5.46945	1.17903	6.69369	2.12728	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
4.96	6.13868	3.27263	0.58869	5.4555	4.5445	2.10935	7.89065	4.45373	5.54627	8.32822	1.67178	8.32822	1.67178	4.52121	5.47879	1.18234	6.68913	2.12853	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
4.97	6.13314	3.27328	0.593584	5.45053	4.54947	2.10765	7.89235	4.43907	5.56093	8.32004	1.67996	8.32004	1.67996	4.51191	5.48809	1.18564	6.68457	2.12979	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
4.98	6.1276	3.2739	0.5985	5.44561	4.55439	2.10596	7.89404	4.42446	5.57554	8.31185	1.68815	8.31185	1.68815	4.50265	5.49735	1.18894	6.68002	2.13104	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
4.99	6.12208	3.27448	0.60344	5.44073	4.55927	2.10426	7.89574	4.40992	5.59008	8.30365	1.69635	8.30365	1.69635	4.49342	5.50658	1.19224	6.67547	2.13229	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
5	6.11656	3.27503	0.608403	5.4359	4.5641	2.10256	7.89744	4.39543	5.60457	8.29544	1.70456	8.29544	1.70456	4.48423	5.51577	1.19553	6.67093	2.13353	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
5.01	6.11106	3.27555	0.613388	5.43111	4.56889	2.10086	7.89914	4.38101	5.61899	8.28722	1.71278	8.28722	1.71278	4.47508	5.52492	1.19882	6.6664	2.13478	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
5.02	6.10557	3.27603	0.618397	5.42637	4.57363	2.09916	7.90084	4.36664	5.63336	8.27899	1.72101	8.27899	1.72101	4.46597	5.53403	1.20211	6.66187	2.13602	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
5.03	6.10009	3.27649	0.623428	5.42167	4.57833	2.09746	7.90254	4.35233	5.64767	8.27076	1.72924	8.27076	1.72924	4.45689	5.54311	1.20538	6.65735	2.13727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
5.04	6.09462	3.2769	0.628482	5.41702	4.58298	2.09576	7.90424	4.33808	5.66192	8.26251	1.73749	8.26251	1.73749	4.44785	5.55215	1.20866	6.65283	2.13851	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
5.05	6.08915	3.27729	0.633558	5.41241	4.58759	2.09406	7.90594	4.32389	5.67611	8.25426	1.74574	8.25426	1.74574	4.43884	5.56116	1.21193	6.64832	2.13975	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
5.06	6.0837	3.27764	0.638657	5.40785	4.59215	2.09236	7.90764	4.30976	5.69024	8.246	1.754	8.246	1.754	4.42987	5.57013	1.2152	6.64381	2.14099	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
5.07	6.07826	3.27796	0.643779	5.40333	4.59667	2.09066	7.90934	4.29569	5.70431	8.23773	1.76227	8.23773	1.76227	4.42094	5.57906	1.21846	6.63931	2.14223	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
5.08	6.07284	3.27824	0.648923	5.39885	4.60115	2.08896	7.91104	4.28168	5.71832	8.22945	1.77055	8.22945	1.77055	4.41205	5.58795	1.22172	6.63482	2.14346	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
5.09	6.06742	3.27849	0.654089	5.39441	4.60559	2.08726	7.91274	4.26772	5.73228	8.22116	1.77884	8.22116	1.77884	4.40319	5.59681	1.22497	6.63033	2.1447	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
5.1	6.06201	3.27871	0.659278	5.39002	4.60998	2.08556	7.91444	4.25383	5.74617	8.21286	1.78714	8.21286	1.78714	4.39437	5.60563	1.22822	6.62585	2.14593	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
5.11	6.05661	3.2789	0.66449	5.38567	4.61433	2.08386	7.91614	4.24	5.76	8.20456	1.79544	8.20456	1.79544	4.38559	5.61441	1.23147	6.62137	2.14716	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
5.12	6.05122	3.27905	0.669723	5.38136	4.61864	2.08216	7.91784	4.22622	5.77378	8.19625	1.80375	8.19625	1.80375	4.37684	5.62316	1.23471	6.6169	2.14839	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
5.13	6.04585	3.27917	0.674979	5.37709	4.62291	2.08046	7.91954	4.2125	5.7875	8.18793	1.81207	8.18793	1.81207	4.36813	5.63187	1.23794	6.61243	2.14962	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
5.14	6.04048	3.27926	0.680258	5.37286	4.62714	2.07876	7.92124	4.19885	5.80115	8.1796	1.8204	8.1796	1.8204	4.35946	5.64054	1.24118	6.60797	2.15085	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
5.15	6.03513	3.27931	0.685558	5.36868	4.63132	2.07706	7.92294	4.18525	5.81475	8.17126	1.82874	8.17126	1.82874	4.35082	5.64918	1.2444	6.60352	2.15208	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
5.16	6.02978	3.27934	0.690881	5.36453	4.63547	2.07537	7.92463	4.17171	5.82829	8.16292	1.83708	8.16292	1.83708	4.34222	5.65778	1.24763	6.59907	2.1533	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
5.17	6.02445	3.27932	0.696225	5.36043	4.63957	2.07367	7.92633	4.15823	5.84177	8.15457	1.84543	8.15457	1.84543	4.33366	5.66634	1.25085	6.59463	2.15453	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
5.18	6.01913	3.27928	0.701592	5.35636	4.64364	2.07198	7.92802	4.14481	5.85519	8.14621	1.85379	8.14621	1.85379	4.32513	5.67487	1.25406	6.59019	2.15575	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
5.19	6.01382	3.2792	0.70698	5.35234	4.64766	2.07029	7.92971	4.13145	5.86855	8.13785	1.86215	8.13785	1.86215	4.31664	5.68336	1.25727	6.58576	2.15697	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
5.2	6.00851	3.2791	0.71239	5.34835	4.65165	2.06859	7.93141	4.11814	5.88186	8.12947	1.87053	8.12947	1.87053	4.30819	5.69181	1.26048	6.58133	2.15819	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
5.21	6.00322	3.27895	0.717823	5.34441	4.65559	2.0669	7.9331	4.1049	5.8951	8.12109	1.87891	8.12109	1.87891	4.29977	5.70023	1.26368	6.57691	2.15941	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
5.22	5.99794	3.27878	0.723276	5.3405	4.6595	2.06522	7.93478	4.09171	5.90829	8.11271	1.88729	8.11271	1.88729	4.29139	5.70861	1.26688	6.5725	2.16063	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
5.23	5.99267	3.27857	0.728752	5.33663	4.66337	2.06353	7.93647	4.07858	5.92142	8.10431	1.89569	8.10431	1.89569	4.28305	5.71695	1.27007	6.56809	2.16184	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
5.24	5.98741	3.27834	0.734249	5.3328	4.6672	2.06184	7.93816	4.06551	5.93449	8.09591	1.90409	8.09591	1.90409	4.27474	5.72526	1.27326	6.56369	2.16306	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
5.25	5.98217	3.27806	0.739768	5.32901	4.67099	2.06016	7.93984	4.0525	5.9475	8.0875	1.9125	8.0875	1.9125	4.26647	5.73353	1.27644	6.55929	2.16427	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
5.26	5.97693	3.27776	0.745308	5.32525	4.67475	2.05848	7.94152	4.03955	5.96045	8.07909	1.92091	8.07909	1.92091	4.25823	5.74177	1.27962	6.5549	2.16548	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
5.27	5.9717	3.27743	0.75087	5.32154	4.67846	2.0568	7.9432	4.02666	5.97334	8.07067	1.92933	8.07067	1.92933	4.25004	5.74996	1.2828	6.55051	2.16669	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
5.28	5.96649	3.27706	0.756453	5.31786	4.68214	2.05512	7.94488	4.01382	5.98618	8.06224	1.93776	8.06224	1.93776	4.24188	5.75812	1.28597	6.54613	2.1679	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
5.29	5.96128	3.27666	0.762057	5.31422	4.68578	2.05344	7.94656	4.00104	5.99896	8.05381	1.94619	8.05381	1.94619	4.23375	5.76625	1.28914	6.54175	2.16911	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
5.3	5.95609	3.27623	0.767683	5.31061	4.68939	2.05177	7.94823	3.98832	6.01168	8.04537	1.95463	8.04537	1.95463	4.22566	5.77434	1.2923	6.53738	2.17032	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
5.31	5.95091	3.27576	0.77333	5.30704	4.69296	2.05009	7.94991	3.97566	6.02434	8.03692	1.96308	8.03692	1.96308	4.21761	5.78239	1.29546	6.53302	2.17152	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
5.32	5.94573	3.27527	0.778997	5.30351	4.69649	2.04842	7.95158	3.96306	6.03694	8.02847	1.97153	8.02847	1.97153	4.2096	5.7904	1.29861	6.52866	2.17273	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
5.33	5.94057	3.27474	0.784686	5.30001	4.69999	2.04676	7.95324	3.95051	6.04949	8.02002	1.97998	8.02002	1.97998	4.20162	5.79838	1.30176	6.52431	2.17393	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
5.34	5.93542	3.27418	0.790396	5.29655	4.70345	2.04509	7.95491	3.93802	6.06198	8.01155	1.98845	8.01155	1.98845	4.19367	5.80633	1.30491	6.51996	2.17513	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
5.35	5.93028	3.27359	0.796126	5.29313	4.70687	2.04343	7.95657	3.92559	6.07441	8.00308	1.99692	8.00308	1.99692	4.18577	5.81423	1.30805	6.51562	2.17633	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
5.36	5.92515	3.27297	0.801878	5.28973	4.71027	2.04177	7.95823	3.91321	6.08679	7.99461	2.00539	7.99461	2.00539	4.1779	5.8221	1.31119	6.51128	2.17753	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
5.37	5.92004	3.27231	0.80765	5.28638	4.71362	2.04011	7.95989	3.9009	6.0991	7.98613	2.01387	7.98613	2.01387	4.17006	5.82994	1.31432	6.50695	2.17873	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
5.38	5.91493	3.27163	0.813442	5.28306	4.71694	2.03846	7.96154	3.88864	6.11136	7.97764	2.02236	7.97764	2.02236	4.16227	5.83773	1.31745	6.50262	2.17993	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
5.39	5.90983	3.27091	0.819256	5.27977	4.72023	2.0368	7.9632	3.87644	6.12356	7.96915	2.03085	7.96915	2.03085	4.1545	5.8455	1.32057	6.4983	2.18112	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
5.4	5.90475	3.27016	0.825089	5.27651	4.72349	2.03515	7.96485	3.86429	6.13571	7.96066	2.03934	7.96066	2.03934	4.14678	5.85322	1.32369	6.49399	2.18232	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
5.41	5.89967	3.26938	0.830943	5.27329	4.72671	2.03351	7.96649	3.8522	6.1478	7.95216	2.04784	7.95216	2.04784	4.13909	5.86091	1.32681	6.48968	2.18351	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
5.42	5.89461	3.26857	0.836818	5.27011	4.72989	2.03186	7.96814	3.84017	6.15983	7.94365	2.05635	7.94365	2.05635	4.13144	5.86856	1.32992	6.48538	2.1847	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
5.43	5.88956	3.26773	0.842712	5.26695	4.73305	2.03022	7.96978	3.82819	6.17181	7.93514	2.06486	7.93514	2.06486	4.12382	5.87618	1.33303	6.48108	2.1859	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
5.44	5.88452	3.26686	0.848627	5.26383	4.73617	2.02858	7.97142	3.81627	6.18373	7.92663	2.07337	7.92663	2.07337	4.11624	5.88376	1.33613	6.47679	2.18709	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
5.45	5.87949	3.26595	0.854562	5.26074	4.73926	2.02695	7.97305	3.80441	6.19559	7.91811	2.08189	7.91811	2.08189	4.10869	5.89131	1.33923	6.4725	2.18827	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
